,playerID,yearID,POS,G,InnOuts,PO,A,E,DP,birthYear,age,Range Factor,Fielding %,RF Yearly Avg
28363,judgejo01,1919,1B,133,,1177,78,15.0,66,1894.0,25.0,9.436090225563909,98.81889763779527,4.664410229107832
49644,lockmwh01,1951,1B,119,,1045,89,16.0,113,1926.0,25.0,9.529411764705882,98.60869565217392,4.298027702647213
27817,mollwfr01,1918,1B,119,,1252,73,13.0,67,1890.0,28.0,11.134453781512605,99.02840059790734,4.7480550730483975
27799,merklfr01,1918,1B,129,,1388,82,15.0,69,1888.0,30.0,11.395348837209303,98.98989898989899,4.7480550730483975
78399,hargrmi01,1980,1B,160,4194.0,1391,88,10.0,128,1949.0,31.0,9.24375,99.32840832773674,4.198739816198135
70842,chambch01,1974,1B,106,2762.0,873,78,8.0,93,1948.0,26.0,8.971698113207546,99.16579770594369,3.989506043860248
27271,sislege01,1917,1B,133,,1384,101,22.0,97,1893.0,24.0,11.165413533834586,98.54014598540147,4.559289880163044
97176,clarkwi02,1994,1B,107,2760.0,968,73,10.0,87,1964.0,30.0,9.728971962616823,99.04852521408183,4.058453529096009
78489,jacksro02,1980,1B,119,2487.0,983,74,10.0,105,1953.0,27.0,8.882352941176471,99.06279287722587,4.198739816198135
116094,martiti02,2005,1B,122,2312.0,797,49,8.0,73,1967.0,38.0,6.934426229508197,99.06323185011709,4.082061815026156
97305,fieldce01,1994,1B,102,2556.0,887,108,7.0,73,1963.0,31.0,9.754901960784315,99.30139720558883,4.058453529096009
116160,millake01,2005,1B,110,2389.0,798,85,7.0,67,1971.0,34.0,8.027272727272727,99.21348314606742,4.082061815026156
97340,galaran01,1994,1B,103,2704.0,953,65,8.0,90,1961.0,33.0,9.883495145631068,99.22027290448344,4.058453529096009
71031,garvest01,1974,1B,156,4213.0,1536,62,8.0,108,1948.0,26.0,10.243589743589743,99.50186799501867,3.989506043860248
115994,leede02,2005,1B,158,4158.0,1322,122,6.0,118,1975.0,30.0,9.139240506329115,99.58620689655172,4.082061815026156
49407,collijo01,1951,1B,114,,556,56,8.0,65,1922.0,29.0,5.368421052631579,98.70967741935483,4.298027702647213
55317,zauchno01,1958,1B,91,2268.0,749,56,4.0,74,1929.0,29.0,8.846153846153847,99.50556242274413,4.009056397963054
115980,larocad01,2005,1B,125,3058.0,1070,77,7.0,105,1979.0,26.0,9.176,99.39341421143848,4.082061815026156
115960,konerpa01,2005,1B,146,3818.0,1321,82,5.0,135,1976.0,29.0,9.60958904109589,99.64488636363636,4.082061815026156
115995,leetr01,2005,1B,124,2755.0,875,67,4.0,87,1975.0,30.0,7.596774193548387,99.57716701902748,4.082061815026156
37730,suhrgu01,1933,1B,154,,1451,90,14.0,115,1906.0,27.0,10.006493506493506,99.09967845659165,4.425721760689992
116185,morneju01,2005,1B,138,3499.0,1191,91,8.0,123,1981.0,24.0,9.289855072463768,99.37984496124031,4.082061815026156
55394,bouched01,1959,1B,134,3492.0,1127,95,17.0,96,1933.0,26.0,9.119402985074627,98.62792574656982,3.882745139035295
27102,merklfr01,1917,1B,140,,1415,66,26.0,84,1888.0,29.0,10.57857142857143,98.27471798274718,4.559289880163044
96946,youngke01,1993,1B,135,3170.0,1116,101,3.0,108,1969.0,24.0,9.014814814814814,99.75409836065575,4.175549930963726
78664,mazzile01,1980,1B,92,2297.0,708,49,13.0,67,1955.0,25.0,8.228260869565217,98.31168831168831,4.198739816198135
55456,cepedor01,1959,1B,122,2831.0,929,70,16.0,74,1937.0,22.0,8.188524590163935,98.42364532019704,3.882745139035295
116360,pujolal01,2005,1B,157,4076.0,1597,97,14.0,175,1980.0,25.0,10.789808917197453,99.18032786885246,4.082061815026156
96994,bagweje01,1994,1B,109,2837.0,922,120,9.0,94,1968.0,26.0,9.559633027522937,99.14367269267365,4.058453529096009
97037,benzito01,1994,1B,99,2271.0,780,54,5.0,69,1963.0,31.0,8.424242424242424,99.40405244338498,4.058453529096009
78660,maybejo01,1980,1B,136,3469.0,1243,79,8.0,138,1949.0,31.0,9.720588235294118,99.3984962406015,4.198739816198135
27177,paulege01,1917,1B,93,,1130,45,8.0,82,1891.0,26.0,12.634408602150538,99.32375316990701,4.559289880163044
116281,palmera01,2005,1B,93,2245.0,747,58,4.0,68,1964.0,41.0,8.655913978494624,99.50556242274413,4.082061815026156
27193,pippwa01,1917,1B,155,,1609,109,17.0,97,1893.0,24.0,11.083870967741936,99.02017291066284,4.559289880163044
49295,arftha01,1951,1B,97,,820,86,10.0,100,1922.0,29.0,9.34020618556701,98.90829694323145,4.298027702647213
116271,overbly01,2005,1B,154,3795.0,1134,96,10.0,104,1977.0,28.0,7.987012987012987,99.19354838709677,4.082061815026156
37739,terrybi01,1933,1B,117,,1246,76,11.0,103,1898.0,35.0,11.2991452991453,99.17479369842461,4.425721760689992
55398,boydbo01,1959,1B,109,2634.0,927,46,15.0,88,1919.0,40.0,8.926605504587156,98.48178137651821,3.882745139035295
97379,gracema01,1994,1B,103,2717.0,925,78,7.0,91,1964.0,30.0,9.737864077669903,99.3069306930693,4.058453529096009
97549,jeffegr01,1994,1B,102,2596.0,889,53,7.0,94,1967.0,27.0,9.235294117647058,99.26238145416228,4.058453529096009
97578,karroer01,1994,1B,109,2791.0,896,118,9.0,83,1967.0,27.0,9.302752293577981,99.12023460410558,4.058453529096009
71095,hargrmi01,1974,1B,91,2067.0,631,72,9.0,57,1949.0,25.0,7.725274725274725,98.73595505617978,3.989506043860248
115574,erstada01,2005,1B,147,3838.0,1218,79,4.0,109,1974.0,31.0,8.82312925170068,99.69254419677172,4.082061815026156
97775,morriha02,1994,1B,112,2893.0,901,80,6.0,79,1965.0,29.0,8.758928571428571,99.3920972644377,4.058453529096009
97822,olerujo01,1994,1B,104,2700.0,824,68,6.0,83,1968.0,26.0,8.576923076923077,99.33184855233853,4.058453529096009
37491,hurstdo01,1933,1B,142,,1355,114,23.0,132,1905.0,28.0,10.345070422535212,98.45844504021449,4.425721760689992
49456,eastelu01,1951,1B,125,,1043,68,14.0,108,1915.0,36.0,8.888,98.75555555555555,4.298027702647213
115491,delgaca01,2005,1B,141,3618.0,1147,83,14.0,133,1972.0,33.0,8.72340425531915,98.87459807073955,4.082061815026156
55179,skowrbi01,1958,1B,118,3033.0,1040,71,8.0,112,1930.0,28.0,9.415254237288135,99.28507596067918,4.009056397963054
27712,judgejo01,1918,1B,130,,1304,92,21.0,71,1894.0,24.0,10.738461538461538,98.5179957657022,4.7480550730483975
71345,maybejo01,1974,1B,106,2677.0,963,61,10.0,101,1949.0,25.0,9.660377358490566,99.03288201160542,3.989506043860248
27730,koneted01,1918,1B,112,,1226,61,11.0,69,1885.0,33.0,11.491071428571429,99.15254237288136,4.7480550730483975
71348,mayle01,1974,1B,145,3559.0,1253,88,8.0,116,1943.0,31.0,9.248275862068965,99.4069681245367,3.989506043860248
27747,luderfr01,1918,1B,125,,1307,98,17.0,74,1885.0,33.0,11.24,98.80450070323488,4.7480550730483975
97851,palmera01,1994,1B,111,2930.0,959,66,4.0,87,1964.0,30.0,9.234234234234235,99.61127308066084,4.058453529096009
71361,mccovwi01,1974,1B,104,2523.0,815,47,11.0,59,1938.0,36.0,8.288461538461538,98.73997709049256,3.989506043860248
27790,mcinnst01,1918,1B,94,,1066,71,9.0,45,1890.0,28.0,12.095744680851064,99.21465968586386,4.7480550730483975
71232,kingmda01,1974,1B,91,1927.0,680,60,13.0,66,1948.0,26.0,8.131868131868131,98.27357237715803,3.989506043860248
27090,mcinnst01,1917,1B,150,,1658,95,12.0,81,1890.0,27.0,11.686666666666667,99.32011331444758,4.559289880163044
37508,jordabu01,1933,1B,150,,1513,88,14.0,117,1907.0,26.0,10.673333333333334,99.13312693498452,4.425721760689992
49448,dropowa01,1951,1B,93,,878,63,12.0,91,1923.0,28.0,10.118279569892474,98.74081846799581,4.298027702647213
115911,johnsni01,2005,1B,129,3296.0,1018,96,5.0,109,1978.0,27.0,8.635658914728682,99.55317247542449,4.082061815026156
115906,johnsda06,2005,1B,101,2651.0,897,57,6.0,94,1979.0,26.0,9.445544554455445,99.375,4.082061815026156
27468,burnsge02,1918,1B,128,,1384,104,26.0,109,1893.0,25.0,11.625,98.28269484808455,4.7480550730483975
78433,hernake01,1980,1B,157,4105.0,1572,115,9.0,146,1953.0,27.0,10.745222929936306,99.46933962264151,4.198739816198135
115839,hinsker01,2005,1B,100,2579.0,868,69,7.0,77,1977.0,28.0,9.37,99.25847457627118,4.082061815026156
55264,vernomi01,1958,1B,96,2343.0,774,50,11.0,90,1918.0,40.0,8.583333333333334,98.68263473053892,4.009056397963054
115805,heltoto01,2005,1B,144,3689.0,1237,120,5.0,136,1973.0,32.0,9.42361111111111,99.63289280469897,4.082061815026156
37548,leslisa01,1933,1B,95,,855,49,17.0,44,1905.0,28.0,9.51578947368421,98.1541802388708,4.425721760689992
27534,daubeja01,1918,1B,105,,1069,63,10.0,43,1884.0,34.0,10.780952380952382,99.12434325744309,4.7480550730483975
55249,torrefr01,1958,1B,122,2642.0,960,80,6.0,85,1931.0,27.0,8.524590163934427,99.4263862332696,4.009056397963054
37534,kuheljo01,1933,1B,153,,1498,61,7.0,126,1906.0,27.0,10.18954248366013,99.5530012771392,4.425721760689992
71216,jorgemi01,1974,1B,91,1582.0,606,51,1.0,47,1948.0,26.0,7.21978021978022,99.84802431610942,3.989506043860248
37532,kressre01,1933,1B,111,,1169,60,28.0,83,1905.0,28.0,11.072072072072071,97.77247414478919,4.425721760689992
97708,mattido01,1994,1B,97,2510.0,919,68,2.0,95,1961.0,33.0,10.175257731958762,99.79777553083923,4.058453529096009
27595,gandich01,1918,1B,114,,1123,64,10.0,70,1888.0,30.0,10.412280701754385,99.16457811194654,4.7480550730483975
97724,mcgrifr01,1994,1B,112,2989.0,1004,66,7.0,74,1963.0,31.0,9.553571428571429,99.35004642525533,4.058453529096009
119094,fieldpr01,2007,1B,153,4014.0,1163,99,14.0,115,1984.0,23.0,8.248366013071895,98.90282131661442,4.151268778759674
119152,garkory01,2007,1B,125,3199.0,1073,71,8.0,115,1981.0,26.0,9.152,99.30555555555556,4.151268778759674
38658,greenha01,1935,1B,152,,1437,99,13.0,142,1911.0,24.0,10.105263157894736,99.16074887023886,4.503674469093723
122365,cabremi01,2009,1B,153,3945.0,1215,105,7.0,128,1983.0,26.0,8.627450980392156,99.47249434815373,4.0540723203567826
122352,butlebi03,2009,1B,145,3744.0,1141,92,10.0,123,1986.0,23.0,8.50344827586207,99.19549477071601,4.0540723203567826
122305,branyru01,2009,1B,116,3103.0,947,74,10.0,94,1975.0,34.0,8.801724137931034,99.03006789524733,4.0540723203567826
39807,camildo01,1937,1B,131,,1256,99,8.0,104,1907.0,30.0,10.34351145038168,99.41305942773295,4.401763492103248
122244,berkmla01,2009,1B,131,3424.0,1107,116,6.0,122,1976.0,33.0,9.335877862595419,99.51179820992677,4.0540723203567826
48180,hodgegi01,1949,1B,156,,1336,80,7.0,142,1924.0,25.0,9.076923076923077,99.50808151791989,4.230622125020182
93541,palmera01,1991,1B,157,4098.0,1305,96,12.0,119,1964.0,27.0,8.92356687898089,99.15074309978769,4.022933452147767
57398,longda02,1961,1B,95,2451.0,827,62,15.0,87,1926.0,35.0,9.357894736842105,98.34070796460178,4.167808266886905
39766,bonurze01,1937,1B,115,,1114,63,13.0,123,1908.0,29.0,10.234782608695653,98.9075630252101,4.401763492103248
93614,quintca01,1991,1B,138,3128.0,1026,101,8.0,101,1965.0,26.0,8.166666666666666,99.29515418502203,4.022933452147767
68124,spencji01,1971,1B,145,3753.0,1296,93,5.0,117,1947.0,24.0,9.579310344827586,99.64131994261119,4.16398865632152
122093,youklke01,2008,1B,125,2954.0,923,87,4.0,92,1979.0,29.0,8.08,99.60552268244575,4.068746730309343
122028,vottojo01,2008,1B,144,3671.0,1050,136,11.0,119,1983.0,25.0,8.23611111111111,99.08103592314119,4.068746730309343
57321,killeha01,1961,1B,119,2992.0,972,67,14.0,91,1936.0,25.0,8.731092436974789,98.670465337132,4.167808266886905
68090,scottge02,1971,1B,143,3810.0,1256,75,11.0,122,1944.0,27.0,9.307692307692308,99.18032786885246,4.16398865632152
23689,saiervi01,1913,1B,149,,1472,71,26.0,79,1891.0,22.0,10.355704697986576,98.34289356277884,4.527566054320253
122383,cantujo01,2009,1B,111,2550.0,829,38,6.0,72,1982.0,27.0,7.8108108108108105,99.3127147766323,4.0540723203567826
80786,garvest01,1982,1B,158,4120.0,1539,111,8.0,102,1948.0,34.0,10.443037974683545,99.51749095295537,4.121985991447475
122879,howarry01,2009,1B,156,4165.0,1300,95,14.0,109,1979.0,30.0,8.942307692307692,99.00638750887154,4.0540723203567826
23546,mcinnst01,1913,1B,148,,1504,80,12.0,85,1890.0,23.0,10.702702702702704,99.24812030075188,4.527566054320253
23562,merklfr01,1913,1B,153,,1463,76,22.0,86,1888.0,25.0,10.058823529411764,98.5906470211403,4.527566054320253
48125,goodmbi01,1949,1B,117,,1069,79,9.0,148,1926.0,23.0,9.811965811965813,99.22212618841833,4.230622125020182
122828,heltoto01,2009,1B,149,3825.0,1349,96,3.0,115,1973.0,36.0,9.697986577181208,99.79281767955801,4.0540723203567826
23573,milledo02,1913,1B,150,,1400,78,22.0,67,1886.0,27.0,9.853333333333333,98.53333333333333,4.527566054320253
122703,gonzaad01,2009,1B,156,4079.0,1224,136,7.0,116,1982.0,27.0,8.717948717948717,99.48792977322604,4.0540723203567826
93508,obriepe03,1991,1B,132,3189.0,1047,86,3.0,124,1958.0,33.0,8.583333333333334,99.73591549295774,4.022933452147767
39867,davisha02,1937,1B,112,,1065,54,10.0,108,1908.0,29.0,9.991071428571429,99.11426040744021,4.401763492103248
93513,olerujo01,1991,1B,135,3379.0,1120,78,5.0,77,1968.0,23.0,8.874074074074073,99.58437240232752,4.022933452147767
122602,fieldpr01,2009,1B,162,4293.0,1387,66,7.0,142,1984.0,25.0,8.969135802469136,99.52054794520548,4.0540723203567826
23605,myersha01,1913,1B,135,,1344,85,19.0,57,1887.0,26.0,10.585185185185185,98.6878453038674,4.527566054320253
48130,grahaja01,1949,1B,136,,1118,87,19.0,120,1916.0,33.0,8.860294117647058,98.44771241830065,4.230622125020182
39846,colliri02,1937,1B,111,,1068,80,11.0,94,1904.0,33.0,10.342342342342342,99.0509059534081,4.401763492103248
122499,davisch02,2009,1B,100,2476.0,845,47,3.0,82,1986.0,23.0,8.92,99.66480446927373,4.0540723203567826
48210,jonesni01,1949,1B,98,,876,40,15.0,85,1925.0,24.0,9.346938775510203,98.38882921589689,4.230622125020182
122887,huffau01,2009,1B,93,2478.0,822,59,4.0,82,1976.0,33.0,9.473118279569892,99.54802259887006,4.0540723203567826
68286,aaronha01,1972,1B,109,2796.0,968,66,14.0,79,1934.0,38.0,9.486238532110091,98.66412213740458,4.075872095562871
121939,teixema01,2008,1B,102,2696.0,963,65,2.0,85,1980.0,28.0,10.07843137254902,99.80582524271846,4.068746730309343
80606,chambch01,1982,1B,151,3784.0,1352,138,10.0,144,1948.0,34.0,9.867549668874172,99.33333333333333,4.121985991447475
24103,daubeja01,1914,1B,126,,1097,48,8.0,68,1884.0,30.0,9.087301587301587,99.30615784908933,4.358559904586448
121476,morneju01,2008,1B,155,4091.0,1316,89,4.0,149,1981.0,27.0,9.064516129032258,99.71611071682044,4.068746730309343
57194,gentiji01,1961,1B,144,3676.0,1209,100,14.0,129,1934.0,27.0,9.090277777777779,98.94179894179894,4.167808266886905
48334,mizejo01,1949,1B,101,,906,65,6.0,77,1913.0,36.0,9.613861386138614,99.38587512794268,4.230622125020182
68487,cashno01,1972,1B,134,3237.0,1060,70,8.0,102,1934.0,38.0,8.432835820895523,99.29701230228471,4.075872095562871
121561,overbly01,2008,1B,156,4064.0,1316,155,5.0,112,1977.0,31.0,9.429487179487179,99.66124661246613,4.068746730309343
121440,millake01,2008,1B,130,3394.0,1099,110,6.0,128,1971.0,37.0,9.3,99.50617283950616,4.068746730309343
94037,bagweje01,1992,1B,159,4204.0,1334,133,7.0,110,1968.0,24.0,9.226415094339623,99.52510176390773,4.103780395741316
39478,mizejo01,1936,1B,97,,897,66,6.0,63,1913.0,23.0,9.927835051546392,99.38080495356037,4.39955011063821
68512,colbena01,1972,1B,150,4089.0,1290,103,6.0,119,1946.0,26.0,9.286666666666667,99.5711222301644,4.075872095562871
24194,fournja01,1914,1B,97,,1025,78,25.0,30,1889.0,25.0,11.371134020618557,97.78368794326241,4.358559904586448
24207,gandich01,1914,1B,145,,1284,143,13.0,84,1888.0,26.0,9.841379310344827,99.09722222222223,4.358559904586448
80589,carewro01,1982,1B,134,3504.0,1339,94,12.0,115,1945.0,37.0,10.694029850746269,99.16955017301038,4.121985991447475
68492,chambch01,1972,1B,119,3171.0,1109,56,8.0,109,1948.0,24.0,9.789915966386555,99.31798806479112,4.075872095562871
80626,coopece01,1982,1B,154,4107.0,1428,98,5.0,156,1949.0,33.0,9.909090909090908,99.67341606792945,4.121985991447475
121597,penaca01,2008,1B,132,3506.0,991,106,2.0,117,1978.0,30.0,8.31060606060606,99.81801637852593,4.068746730309343
121656,pujolal01,2008,1B,144,3645.0,1297,135,6.0,119,1980.0,28.0,9.944444444444445,99.58275382475661,4.068746730309343
23915,beckfr02,1914,1B,157,,1614,55,31.0,86,1886.0,28.0,10.630573248407643,98.1764705882353,4.358559904586448
68307,aloufe01,1972,1B,95,1782.0,648,54,7.0,69,1935.0,37.0,7.389473684210526,99.01269393511988,4.075872095562871
80689,driesda01,1982,1B,144,3855.0,1239,78,3.0,123,1951.0,31.0,9.145833333333334,99.77272727272727,4.121985991447475
39649,troskha01,1936,1B,151,,1367,85,22.0,126,1912.0,24.0,9.6158940397351,98.50746268656717,4.39955011063821
57267,hodgegi01,1961,1B,100,1581.0,454,37,1.0,44,1924.0,37.0,4.91,99.79674796747967,4.167808266886905
23969,bradlhu01,1914,1B,118,,1132,60,12.0,52,1885.0,29.0,10.101694915254237,99.00332225913621,4.358559904586448
48235,kluszte01,1949,1B,134,,1140,65,14.0,109,1924.0,25.0,8.992537313432836,98.85151763740771,4.230622125020182
39622,suhrgu01,1936,1B,156,,1432,93,10.0,100,1906.0,30.0,9.775641025641026,99.3485342019544,4.39955011063821
23991,burnsge02,1914,1B,137,,1579,79,30.0,72,1893.0,21.0,12.102189781021897,98.22274881516587,4.358559904586448
57257,herrepa01,1961,1B,115,2894.0,1003,96,8.0,104,1934.0,27.0,9.556521739130435,99.2773261065944,4.167808266886905
48246,kressch01,1949,1B,95,,907,66,6.0,103,1921.0,28.0,10.242105263157894,99.38712972420838,4.230622125020182
24006,carrch01,1914,1B,115,,1088,59,11.0,67,1876.0,38.0,9.97391304347826,99.05008635578584,4.358559904586448
68398,blombro01,1972,1B,95,2145.0,813,32,13.0,88,1948.0,24.0,8.894736842105264,98.48484848484848,4.075872095562871
93816,stubbfr01,1991,1B,92,2367.0,824,82,8.0,78,1960.0,31.0,9.847826086956522,99.12472647702407,4.022933452147767
39585,scarsle01,1936,1B,115,,1109,84,13.0,90,1913.0,23.0,10.373913043478261,98.92205638474294,4.39955011063821
68298,allendi01,1972,1B,143,3603.0,1234,67,7.0,94,1942.0,30.0,9.097902097902098,99.46483180428135,4.075872095562871
93473,murraed02,1991,1B,149,3904.0,1327,128,7.0,96,1956.0,35.0,9.765100671140939,99.52120383036936,4.022933452147767
122912,ishiktr01,2009,1B,113,2452.0,745,55,3.0,83,1983.0,26.0,7.079646017699115,99.62640099626401,4.0540723203567826
122944,johnsni01,2009,1B,96,2419.0,833,67,7.0,73,1978.0,31.0,9.375,99.22822491730982,4.0540723203567826
93054,guerrpe01,1991,1B,112,2767.0,953,66,16.0,73,1956.0,35.0,9.098214285714286,98.45410628019323,4.022933452147767
123388,pujolal01,2009,1B,159,4130.0,1473,185,13.0,150,1980.0,29.0,10.427672955974844,99.22202274087373,4.0540723203567826
40116,mccarjo03,1937,1B,110,,1123,82,16.0,89,1910.0,27.0,10.954545454545455,98.6895986895987,4.401763492103248
80874,hernake01,1982,1B,158,4110.0,1586,135,11.0,140,1953.0,29.0,10.89240506329114,99.364896073903,4.121985991447475
93169,hrbekke01,1991,1B,128,3247.0,1138,95,8.0,110,1960.0,31.0,9.6328125,99.35535858178888,4.022933452147767
67843,menkede01,1971,1B,101,2430.0,845,59,3.0,77,1940.0,31.0,8.950495049504951,99.66923925027564,4.16398865632152
67821,mccovwi01,1971,1B,95,2385.0,828,63,15.0,80,1938.0,33.0,9.378947368421052,98.34437086092716,4.16398865632152
57661,stuardi01,1961,1B,132,3419.0,1152,99,21.0,141,1932.0,29.0,9.477272727272727,98.34905660377359,4.167808266886905
123301,overbly01,2009,1B,130,3166.0,1028,102,2.0,113,1977.0,32.0,8.692307692307692,99.82332155477032,4.0540723203567826
40069,kuheljo01,1937,1B,136,,1242,85,9.0,141,1906.0,31.0,9.757352941176471,99.32634730538922,4.401763492103248
93233,joynewa01,1991,1B,141,3714.0,1335,98,8.0,124,1962.0,29.0,10.163120567375886,99.44482997918112,4.022933452147767
57628,skowrbi01,1961,1B,149,3873.0,1228,102,10.0,146,1930.0,31.0,8.926174496644295,99.25373134328358,4.167808266886905
57624,sievero01,1961,1B,132,3292.0,1096,94,8.0,93,1926.0,35.0,9.015151515151516,99.33222036727881,4.167808266886905
57622,siebeno01,1961,1B,109,2788.0,907,76,11.0,88,1933.0,28.0,9.01834862385321,98.8933601609658,4.167808266886905
123335,penaca01,2009,1B,133,3465.0,1055,71,10.0,102,1978.0,31.0,8.466165413533835,99.11971830985915,4.0540723203567826
40142,mizejo01,1937,1B,144,,1308,67,17.0,104,1913.0,24.0,9.54861111111111,98.77873563218391,4.401763492103248
93033,gracema01,1991,1B,160,4213.0,1520,167,8.0,106,1964.0,27.0,10.54375,99.52802359882006,4.022933452147767
22985,stovage01,1912,1B,94,,845,68,16.0,64,1877.0,35.0,9.712765957446809,98.27771797631863,4.276259204082633
57782,adcocjo01,1962,1B,112,2512.0,907,57,3.0,72,1927.0,35.0,8.607142857142858,99.68976215098242,4.117235924948832
92819,clarkwi02,1991,1B,144,3703.0,1273,110,4.0,115,1964.0,27.0,9.604166666666666,99.71160778658977,4.022933452147767
123771,vottojo01,2009,1B,130,3291.0,960,101,10.0,108,1983.0,26.0,8.161538461538461,99.06629318394025,4.0540723203567826
57775,aaronto01,1962,1B,110,1507.0,507,45,6.0,55,1939.0,23.0,5.0181818181818185,98.9247311827957,4.117235924948832
92954,fieldce01,1991,1B,122,3111.0,1055,83,8.0,110,1963.0,28.0,9.327868852459016,99.30191972076788,4.022933452147767
